UniprotID_A	UniProtName_A	GeneName_A	UniprotID_B	UniProtName_B	GeneName_B	Exp. Evidences	Methods	Publications	3DStructures	CurationEvents
O14578	CTRO_HUMAN	CIT	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
Q9NQW6	ANLN_HUMAN	ANLN	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
Q9H444	CHM4B_HUMAN	CHMP4B	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
Q9H8V3	ECT2_HUMAN	ECT2	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
Q15058	KIF14_HUMAN	KIF14	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
O95235	KI20A_HUMAN	KIF20A	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
O43663	PRC1_HUMAN	PRC1	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
Q9BYV6	TRI55_HUMAN	TRIM55	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
Q969Q1	TRI63_HUMAN	TRIM63	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
F7VJQ1	APRIO_HUMAN	PRNP	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
Q9P227	RHG23_HUMAN	ARHGAP23	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
A6NI28	RHG42_HUMAN	ARHGAP42	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
Q8IW93	ARHGJ_HUMAN	ARHGEF19	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
Q86VW2	ARHGP_HUMAN	ARHGEF25	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
Q96M96	FGD4_HUMAN	FGD4	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
Q9P107	GMIP_HUMAN	GMIP	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
P10911	MCF2_HUMAN	MCF2	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
Q8N5V2	NGEF_HUMAN	NGEF	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
Q66T02	PKHG5_MOUSE	Plekhg5	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
Q96BP2	CHCH1_HUMAN	CHCHD1	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
Q7KZN9	COX15_HUMAN	COX15	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
Q08257	QOR_HUMAN	CRYZ	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
O00165	HAX1_HUMAN	HAX1	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
Q9NX47	MARH5_HUMAN	MARCH5	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
Q9NWR8	MCUB_HUMAN	MCUB	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
Q9Y6C9	MTCH2_HUMAN	MTCH2	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
Q9NX40	OCAD1_HUMAN	OCIAD1	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
Q9Y512	SAM50_HUMAN	SAMM50	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
Q96AG3	S2546_HUMAN	SLC25A46	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
Q9H1U9	S2551_HUMAN	SLC25A51	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
Q15526	SURF1_HUMAN	SURF1	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
P56945	BCAR1_HUMAN	BCAR1	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
P07196	NFL_HUMAN	NEFL	P07196	NFL_HUMAN	NEFL	0	1	1	0	1
Q05586	NMDZ1_HUMAN	GRIN1	P07196	NFL_HUMAN	NEFL	0	1	1	0	1
P63104	1433Z_HUMAN	YWHAZ	P07196	NFL_HUMAN	NEFL	0	1	1	0	1
Q14244	MAP7_HUMAN	MAP7	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
P14735	IDE_HUMAN	IDE	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
Q2M329	CCD96_HUMAN	CCDC96	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
P48681	NEST_HUMAN	NES	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
Q9Y4K1	CRBG1_HUMAN	CRYBG1	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
P42858	HD_HUMAN	HTT	P07197	NFM_HUMAN	NEFM	2	2	1	0	2
P08670	VIME_HUMAN	VIM	P07197	NFM_HUMAN	NEFM	5	4	3	0	6
P12036	NFH_HUMAN	NEFH	P07197	NFM_HUMAN	NEFM	2	3	2	0	4
Q96DX4	RSPRY_HUMAN	RSPRY1	P07197	NFM_HUMAN	NEFM	2	2	1	0	3
Q9H7C4	SYNCI_HUMAN	SYNC	P07197	NFM_HUMAN	NEFM	2	2	1	0	3
Q9NRC8	SIR7_HUMAN	SIRT7	P07197	NFM_HUMAN	NEFM	1	1	1	0	1
O60260	PRKN_HUMAN	PRKN	P07197	NFM_HUMAN	NEFM	1	1	1	0	1
Q00887	PSG9_HUMAN	PSG9	P07197	NFM_HUMAN	NEFM	1	1	1	0	1
O14578	CTRO_HUMAN	CIT	P07197	NFM_HUMAN	NEFM	1	1	1	0	1
Q15058	KIF14_HUMAN	KIF14	P07197	NFM_HUMAN	NEFM	1	1	1	0	1
O95235	KI20A_HUMAN	KIF20A	P07197	NFM_HUMAN	NEFM	1	1	1	0	1
P25815	S100P_HUMAN	S100P	P07197	NFM_HUMAN	NEFM	1	1	1	0	1
Q14244	MAP7_HUMAN	MAP7	P07197	NFM_HUMAN	NEFM	1	1	1	0	1
P14735	IDE_HUMAN	IDE	P07197	NFM_HUMAN	NEFM	1	1	1	0	1
Q2M329	CCD96_HUMAN	CCDC96	P07197	NFM_HUMAN	NEFM	1	1	1	0	1
Q9Y4K1	CRBG1_HUMAN	CRYBG1	P07197	NFM_HUMAN	NEFM	1	1	1	0	1
Q9WMX2	POLG_HCVCO	POLG	P08670	VIME_HUMAN	VIM	2	2	2	0	4
P61981	1433G_HUMAN	YWHAG	P08670	VIME_HUMAN	VIM	2	2	1	0	2
P08670	VIME_HUMAN	VIM	P08670	VIME_HUMAN	VIM	5	4	6	0	9
Q8N2W9	PIAS4_HUMAN	PIAS4	P08670	VIME_HUMAN	VIM	1	1	1	0	3
Q13573	SNW1_HUMAN	SNW1	P08670	VIME_HUMAN	VIM	2	2	1	0	2
P51114	FXR1_HUMAN	FXR1	P08670	VIME_HUMAN	VIM	1	1	1	0	1
Q9BYB0	SHAN3_HUMAN	SHANK3	P08670	VIME_HUMAN	VIM	1	1	1	0	1
Q92574	TSC1_HUMAN	TSC1	P08670	VIME_HUMAN	VIM	1	1	1	0	1
P42858	HD_HUMAN	HTT	P08670	VIME_HUMAN	VIM	3	5	2	0	5
P48681	NEST_HUMAN	NES	P08670	VIME_HUMAN	VIM	6	4	3	0	7
P63172	DYLT1_HUMAN	DYNLT1	P08670	VIME_HUMAN	VIM	2	2	1	0	2
P04156	PRIO_HUMAN	PRNP	P08670	VIME_HUMAN	VIM	1	1	1	0	1
P05783	K1C18_HUMAN	KRT18	P08670	VIME_HUMAN	VIM	2	2	1	0	2
Q9NS73	MBIP1_HUMAN	MBIP	P08670	VIME_HUMAN	VIM	1	3	1	0	3
Q5VYS8	TUT7_HUMAN	ZCCHC6	P08670	VIME_HUMAN	VIM	1	3	1	0	3
Q16512	PKN1_HUMAN	PKN1	P08670	VIME_HUMAN	VIM	3	6	2	0	7
O95817	BAG3_HUMAN	BAG3	P08670	VIME_HUMAN	VIM	1	1	1	0	1
O60260	PRKN_HUMAN	PRKN	P08670	VIME_HUMAN	VIM	1	1	1	0	1
P36873	PP1G_HUMAN	PPP1CC	P08670	VIME_HUMAN	VIM	1	1	1	0	1
O00487	PSDE_HUMAN	PSMD14	P08670	VIME_HUMAN	VIM	1	1	1	0	1
Q9NPI1	BRD7_HUMAN	BRD7	P08670	VIME_HUMAN	VIM	1	1	1	0	1
O14578	CTRO_HUMAN	CIT	P08670	VIME_HUMAN	VIM	1	1	1	0	1
Q9NQW6	ANLN_HUMAN	ANLN	P08670	VIME_HUMAN	VIM	1	1	1	0	1
Q9H444	CHM4B_HUMAN	CHMP4B	P08670	VIME_HUMAN	VIM	1	1	1	0	1
Q9H8V3	ECT2_HUMAN	ECT2	P08670	VIME_HUMAN	VIM	1	1	1	0	1
Q15058	KIF14_HUMAN	KIF14	P08670	VIME_HUMAN	VIM	1	1	1	0	1
O95235	KI20A_HUMAN	KIF20A	P08670	VIME_HUMAN	VIM	1	1	1	0	1
O43663	PRC1_HUMAN	PRC1	P08670	VIME_HUMAN	VIM	1	1	1	0	1
F7VJQ1	APRIO_HUMAN	PRNP	P08670	VIME_HUMAN	VIM	1	1	1	0	1
Q9NX40	OCAD1_HUMAN	OCIAD1	P08670	VIME_HUMAN	VIM	1	1	1	0	1
Q99608	NECD_HUMAN	NDN	P08670	VIME_HUMAN	VIM	1	1	1	0	1
P63104	1433Z_HUMAN	YWHAZ	P08727	K1C19_HUMAN	KRT19	1	1	1	0	1
P08727	K1C19_HUMAN	KRT19	P08727	K1C19_HUMAN	KRT19	1	2	1	0	2
P42858	HD_HUMAN	HTT	P08727	K1C19_HUMAN	KRT19	1	3	1	0	6
P07196	NFL_HUMAN	NEFL	P08727	K1C19_HUMAN	KRT19	1	3	1	0	3
Q9BVG8	KIFC3_HUMAN	KIFC3	P08727	K1C19_HUMAN	KRT19	1	4	1	0	4
Q8N6Y0	USBP1_HUMAN	USHBP1	P08727	K1C19_HUMAN	KRT19	1	2	1	0	3
O95817	BAG3_HUMAN	BAG3	P08727	K1C19_HUMAN	KRT19	1	1	1	0	1
Q12873	CHD3_HUMAN	CHD3	P08727	K1C19_HUMAN	KRT19	1	1	1	0	1
P01375	TNFA_HUMAN	TNF	P08727	K1C19_HUMAN	KRT19	1	1	1	0	1
P63172	DYLT1_HUMAN	DYNLT1	P08727	K1C19_HUMAN	KRT19	1	1	1	0	1
Q96G01	BICD1_HUMAN	BICD1	P08727	K1C19_HUMAN	KRT19	1	1	1	0	1
Q9P2K3	RCOR3_HUMAN	RCOR3	P08727	K1C19_HUMAN	KRT19	1	1	1	0	1
O43482	MS18B_HUMAN	OIP5	P09067	HXB5_HUMAN	HOXB5	1	1	1	0	1
Q08379	GOGA2_HUMAN	GOLGA2	P09067	HXB5_HUMAN	HOXB5	1	1	1	0	1
O60341	KDM1A_HUMAN	KDM1A	P0C7W6	CC172_HUMAN	CCDC172	1	1	1	0	2
P0DPB3	SCHI1_HUMAN	SCHIP1	P0DPB3	SCHI1_HUMAN	SCHIP1	2	3	2	0	3
O60341	KDM1A_HUMAN	KDM1A	P10275	ANDR_HUMAN	AR	3	4	4	0	6
P10275	ANDR_HUMAN	AR	P10275	ANDR_HUMAN	AR	12	7	11	0	14
Q13569	TDG_HUMAN	TDG	P10275	ANDR_HUMAN	AR	1	1	1	0	1
Q15022	SUZ12_HUMAN	SUZ12	P10275	ANDR_HUMAN	AR	1	1	1	0	1
P14735	IDE_HUMAN	IDE	P10275	ANDR_HUMAN	AR	2	3	1	0	3
O75147	OBSL1_HUMAN	OBSL1	P10275	ANDR_HUMAN	AR	1	1	1	0	1
P10911	MCF2_HUMAN	MCF2	P10911	MCF2_HUMAN	MCF2	2	3	2	0	3
P0DPB3	SCHI1_HUMAN	SCHIP1	P11137	MTAP2_HUMAN	MAP2	1	1	1	0	1
O00165	HAX1_HUMAN	HAX1	P11137	MTAP2_HUMAN	MAP2	3	2	2	0	4
P07196	NFL_HUMAN	NEFL	P11137	MTAP2_HUMAN	MAP2	1	1	1	0	2
P11137	MTAP2_HUMAN	MAP2	P11137	MTAP2_HUMAN	MAP2	1	2	1	0	2
O75147	OBSL1_HUMAN	OBSL1	P11137	MTAP2_HUMAN	MAP2	1	1	1	0	1
Q05586	NMDZ1_HUMAN	GRIN1	P11137	MTAP2_HUMAN	MAP2	0	1	1	0	1
Q9BSU1	CP070_HUMAN	C16orf70	P12036	NFH_HUMAN	NEFH	3	2	2	0	4
Q9H2C0	GAN_HUMAN	GAN	P12036	NFH_HUMAN	NEFH	1	1	1	0	1
Q8N2W9	PIAS4_HUMAN	PIAS4	P12757	SKIL_HUMAN	SKIL	1	1	1	0	3
Q13569	TDG_HUMAN	TDG	P12757	SKIL_HUMAN	SKIL	1	1	1	0	3
Q12873	CHD3_HUMAN	CHD3	P12757	SKIL_HUMAN	SKIL	1	1	1	0	2
P08670	VIME_HUMAN	VIM	P12757	SKIL_HUMAN	SKIL	1	3	1	0	3
P12757	SKIL_HUMAN	SKIL	P12757	SKIL_HUMAN	SKIL	1	2	1	0	2
P07196	NFL_HUMAN	NEFL	P13928	ANXA8_HUMAN	ANXA8	1	3	1	0	3
Q5VU43	MYOME_HUMAN	PDE4DIP	P13928	ANXA8_HUMAN	ANXA8	2	2	1	0	3
Q5W5X9	TTC23_HUMAN	TTC23	P14079	TAX_HTL1C	tax	1	2	1	0	2
P05067	A4_HUMAN	APP	P14136	GFAP_HUMAN	GFAP	2	2	2	0	2
P42858	HD_HUMAN	HTT	P14136	GFAP_HUMAN	GFAP	2	4	2	0	10
P51114	FXR1_HUMAN	FXR1	P14136	GFAP_HUMAN	GFAP	1	1	1	0	1
Q92574	TSC1_HUMAN	TSC1	P14136	GFAP_HUMAN	GFAP	1	1	1	0	1
P14136	GFAP_HUMAN	GFAP	P14136	GFAP_HUMAN	GFAP	3	4	3	0	7
Q08379	GOGA2_HUMAN	GOLGA2	P14136	GFAP_HUMAN	GFAP	3	5	3	0	9
P19012	K1C15_HUMAN	KRT15	P14136	GFAP_HUMAN	GFAP	3	5	3	0	9
P13646	K1C13_HUMAN	KRT13	P14136	GFAP_HUMAN	GFAP	3	4	3	0	6
P08727	K1C19_HUMAN	KRT19	P14136	GFAP_HUMAN	GFAP	3	5	3	0	8
Q15049	MLC1_HUMAN	MLC1	P14136	GFAP_HUMAN	GFAP	1	3	1	0	3
Q9C0F3	ZN436_HUMAN	ZNF436	P14136	GFAP_HUMAN	GFAP	1	3	1	0	3
P58304	VSX2_HUMAN	VSX2	P14136	GFAP_HUMAN	GFAP	1	3	1	0	3
P08670	VIME_HUMAN	VIM	P14136	GFAP_HUMAN	GFAP	5	6	4	0	10
P07197	NFM_HUMAN	NEFM	P14136	GFAP_HUMAN	GFAP	2	2	1	0	3
Q96DX4	RSPRY_HUMAN	RSPRY1	P14136	GFAP_HUMAN	GFAP	2	2	1	0	2
Q96T49	PP16B_HUMAN	PPP1R16B	P14136	GFAP_HUMAN	GFAP	1	1	1	0	1
O14964	HGS_HUMAN	HGS	P14136	GFAP_HUMAN	GFAP	1	1	1	0	1
P02511	CRYAB_HUMAN	CRYAB	P14136	GFAP_HUMAN	GFAP	1	1	1	0	1
Q9HC98	NEK6_HUMAN	NEK6	P14136	GFAP_HUMAN	GFAP	1	1	1	0	1
O14578	CTRO_HUMAN	CIT	P14136	GFAP_HUMAN	GFAP	1	1	1	0	1
Q9NQW6	ANLN_HUMAN	ANLN	P14136	GFAP_HUMAN	GFAP	1	1	1	0	1
Q9H444	CHM4B_HUMAN	CHMP4B	P14136	GFAP_HUMAN	GFAP	1	1	1	0	1
Q9H8V3	ECT2_HUMAN	ECT2	P14136	GFAP_HUMAN	GFAP	1	1	1	0	1
Q15058	KIF14_HUMAN	KIF14	P14136	GFAP_HUMAN	GFAP	1	1	1	0	1
O95235	KI20A_HUMAN	KIF20A	P14136	GFAP_HUMAN	GFAP	1	1	1	0	1
P63104	1433Z_HUMAN	YWHAZ	P14136	GFAP_HUMAN	GFAP	0	1	1	0	1
P14735	IDE_HUMAN	IDE	P14735	IDE_HUMAN	IDE	1	1	1	3	1
P05067	A4_HUMAN	APP	P14735	IDE_HUMAN	IDE	4	7	3	0	7
P48681	NEST_HUMAN	NES	P14735	IDE_HUMAN	IDE	4	3	3	0	4
P08670	VIME_HUMAN	VIM	P14735	IDE_HUMAN	IDE	2	2	1	0	3
Q9P286	PAK5_HUMAN	PAK5	P14735	IDE_HUMAN	IDE	1	1	1	0	1
Q96BP2	CHCH1_HUMAN	CHCHD1	P14735	IDE_HUMAN	IDE	1	1	1	0	1
P14136	GFAP_HUMAN	GFAP	P14735	IDE_HUMAN	IDE	1	1	1	0	1
P63104	1433Z_HUMAN	YWHAZ	P17661	DESM_HUMAN	DES	1	1	1	0	1
P17661	DESM_HUMAN	DES	P17661	DESM_HUMAN	DES	2	2	2	0	2
P08670	VIME_HUMAN	VIM	P17661	DESM_HUMAN	DES	4	5	3	0	7
P14136	GFAP_HUMAN	GFAP	P17661	DESM_HUMAN	DES	4	6	3	0	7
P42858	HD_HUMAN	HTT	P17661	DESM_HUMAN	DES	1	3	1	0	9
P07197	NFM_HUMAN	NEFM	P17661	DESM_HUMAN	DES	2	2	1	0	3
Q9H7C4	SYNCI_HUMAN	SYNC	P17661	DESM_HUMAN	DES	4	4	2	0	6
P13646	K1C13_HUMAN	KRT13	P17661	DESM_HUMAN	DES	1	1	1	0	1
P19012	K1C15_HUMAN	KRT15	P17661	DESM_HUMAN	DES	1	1	1	0	1
Q14525	KT33B_HUMAN	KRT33B	P17661	DESM_HUMAN	DES	1	1	1	0	1
Q13813	SPTN1_HUMAN	SPTAN1	P17661	DESM_HUMAN	DES	1	2	1	0	2
P02511	CRYAB_HUMAN	CRYAB	P17661	DESM_HUMAN	DES	1	1	1	0	1
Q9BYV6	TRI55_HUMAN	TRIM55	P17661	DESM_HUMAN	DES	1	1	1	0	1
Q9HC98	NEK6_HUMAN	NEK6	P17661	DESM_HUMAN	DES	1	1	1	0	1
O14578	CTRO_HUMAN	CIT	P17661	DESM_HUMAN	DES	1	1	1	0	1
Q9NQW6	ANLN_HUMAN	ANLN	P17661	DESM_HUMAN	DES	1	1	1	0	1
Q9H444	CHM4B_HUMAN	CHMP4B	P17661	DESM_HUMAN	DES	1	1	1	0	1
Q9H8V3	ECT2_HUMAN	ECT2	P17661	DESM_HUMAN	DES	1	1	1	0	1
Q15058	KIF14_HUMAN	KIF14	P17661	DESM_HUMAN	DES	1	1	1	0	1
O95235	KI20A_HUMAN	KIF20A	P17661	DESM_HUMAN	DES	1	1	1	0	1
O43663	PRC1_HUMAN	PRC1	P17661	DESM_HUMAN	DES	1	1	1	0	1
P14079	TAX_HTL1C	tax	P19012	K1C15_HUMAN	KRT15	2	3	1	0	3
O43482	MS18B_HUMAN	OIP5	P19012	K1C15_HUMAN	KRT15	2	4	2	0	5
P05783	K1C18_HUMAN	KRT18	P19012	K1C15_HUMAN	KRT15	2	3	2	0	4
Q53FD0	ZC21C_HUMAN	ZC2HC1C	P19012	K1C15_HUMAN	KRT15	3	5	3	0	8
Q6P597	KLC3_HUMAN	KLC3	P19012	K1C15_HUMAN	KRT15	1	4	1	0	4
Q16512	PKN1_HUMAN	PKN1	P19012	K1C15_HUMAN	KRT15	1	4	1	0	4
Q9BVG8	KIFC3_HUMAN	KIFC3	P19012	K1C15_HUMAN	KRT15	2	4	2	0	5
Q6ZU52	K0408_HUMAN	KIAA0408	P19012	K1C15_HUMAN	KRT15	1	2	1	0	3
Q8N6Y0	USBP1_HUMAN	USHBP1	P19012	K1C15_HUMAN	KRT15	1	2	1	0	3
P08727	K1C19_HUMAN	KRT19	P19012	K1C15_HUMAN	KRT15	1	2	1	0	3
Q8TCX5	RHPN1_HUMAN	RHPN1	P19012	K1C15_HUMAN	KRT15	1	2	1	0	3
Q5W5X9	TTC23_HUMAN	TTC23	P19012	K1C15_HUMAN	KRT15	1	1	1	0	1
P07196	NFL_HUMAN	NEFL	P20933	ASPG_HUMAN	AGA	1	3	1	0	3
P20933	ASPG_HUMAN	AGA	P20933	ASPG_HUMAN	AGA	1	2	1	0	2
Q9H444	CHM4B_HUMAN	CHMP4B	P21281	VATB2_HUMAN	ATP6V1B2	2	2	1	0	3
P04156	PRIO_HUMAN	PRNP	P21281	VATB2_HUMAN	ATP6V1B2	1	1	1	0	2
P14136	GFAP_HUMAN	GFAP	P21281	VATB2_HUMAN	ATP6V1B2	1	3	1	0	3
P42858	HD_HUMAN	HTT	P21281	VATB2_HUMAN	ATP6V1B2	1	3	1	0	3
P07196	NFL_HUMAN	NEFL	P21281	VATB2_HUMAN	ATP6V1B2	1	3	1	0	3
Q9H0W5	CCDC8_HUMAN	CCDC8	P21281	VATB2_HUMAN	ATP6V1B2	1	1	1	0	1
F7VJQ1	APRIO_HUMAN	PRNP	P21281	VATB2_HUMAN	ATP6V1B2	2	2	2	0	2
P13646	K1C13_HUMAN	KRT13	P24863	CCNC_HUMAN	CCNC	2	2	2	0	2
P14136	GFAP_HUMAN	GFAP	P24863	CCNC_HUMAN	CCNC	1	3	1	0	3
P42858	HD_HUMAN	HTT	P24863	CCNC_HUMAN	CCNC	1	3	1	0	9
P24863	CCNC_HUMAN	CCNC	P24863	CCNC_HUMAN	CCNC	1	1	1	0	1
P19012	K1C15_HUMAN	KRT15	P24863	CCNC_HUMAN	CCNC	1	4	1	0	4
Q08379	GOGA2_HUMAN	GOLGA2	P24863	CCNC_HUMAN	CCNC	1	4	1	0	4
P25815	S100P_HUMAN	S100P	P25815	S100P_HUMAN	S100P	6	4	4	0	7
P42858	HD_HUMAN	HTT	P25815	S100P_HUMAN	S100P	1	3	1	0	9
P07196	NFL_HUMAN	NEFL	P25815	S100P_HUMAN	S100P	2	4	2	0	4
O95817	BAG3_HUMAN	BAG3	P25815	S100P_HUMAN	S100P	1	1	1	0	2
Q6NYC8	PPR18_HUMAN	PPP1R18	P36873	PP1G_HUMAN	PPP1CC	8	3	7	0	11
Q7L576	CYFP1_HUMAN	CYFIP1	P36873	PP1G_HUMAN	PPP1CC	1	1	1	0	2
Q9H0I2	ENKD1_HUMAN	ENKD1	P36873	PP1G_HUMAN	PPP1CC	1	1	1	0	2
Q96T49	PP16B_HUMAN	PPP1R16B	P36873	PP1G_HUMAN	PPP1CC	2	2	1	0	3
Q9NRC8	SIR7_HUMAN	SIRT7	P36873	PP1G_HUMAN	PPP1CC	1	1	1	0	1
Q12873	CHD3_HUMAN	CHD3	P36873	PP1G_HUMAN	PPP1CC	1	1	1	0	1
Q15022	SUZ12_HUMAN	SUZ12	P36873	PP1G_HUMAN	PPP1CC	1	1	1	0	1
P36873	PP1G_HUMAN	PPP1CC	P36873	PP1G_HUMAN	PPP1CC	1	1	1	0	1
Q9NPI1	BRD7_HUMAN	BRD7	P36873	PP1G_HUMAN	PPP1CC	1	1	1	0	1
O14578	CTRO_HUMAN	CIT	P36873	PP1G_HUMAN	PPP1CC	1	1	1	0	1
Q9H444	CHM4B_HUMAN	CHMP4B	P36873	PP1G_HUMAN	PPP1CC	1	1	1	0	1
Q9H8V3	ECT2_HUMAN	ECT2	P36873	PP1G_HUMAN	PPP1CC	1	1	1	0	1
O95235	KI20A_HUMAN	KIF20A	P36873	PP1G_HUMAN	PPP1CC	1	1	1	0	1
O43663	PRC1_HUMAN	PRC1	P36873	PP1G_HUMAN	PPP1CC	1	1	1	0	1
Q8N2W9	PIAS4_HUMAN	PIAS4	P42858	HD_HUMAN	HTT	3	6	2	0	9
P42858	HD_HUMAN	HTT	P42858	HD_HUMAN	HTT	8	7	7	0	10
Q5W5X9	TTC23_HUMAN	TTC23	P42858	HD_HUMAN	HTT	2	5	2	0	20
O95817	BAG3_HUMAN	BAG3	P42858	HD_HUMAN	HTT	2	2	1	0	2
P51608	MECP2_HUMAN	MECP2	P42858	HD_HUMAN	HTT	1	3	1	0	18
Q96N77	ZN641_HUMAN	ZNF641	P42858	HD_HUMAN	HTT	1	3	1	0	18
Q99932	SPAG8_HUMAN	SPAG8	P42858	HD_HUMAN	HTT	1	3	1	0	18
Q9Y240	CLC11_HUMAN	CLEC11A	P42858	HD_HUMAN	HTT	1	3	1	0	12
Q14005	IL16_HUMAN	IL16	P42858	HD_HUMAN	HTT	1	3	1	0	15
Q14525	KT33B_HUMAN	KRT33B	P42858	HD_HUMAN	HTT	1	3	1	0	12
Q5VWN6	F208B_HUMAN	FAM208B	P42858	HD_HUMAN	HTT	1	3	1	0	12
Q68EA5	ZNF57_HUMAN	ZNF57	P42858	HD_HUMAN	HTT	1	3	1	0	15
Q6ZU52	K0408_HUMAN	KIAA0408	P42858	HD_HUMAN	HTT	1	3	1	0	6
Q7Z3I7	ZN572_HUMAN	ZNF572	P42858	HD_HUMAN	HTT	1	3	1	0	9
Q8IZU1	FAM9A_HUMAN	FAM9A	P42858	HD_HUMAN	HTT	1	3	1	0	18
Q9BQG1	SYT3_HUMAN	SYT3	P42858	HD_HUMAN	HTT	1	3	1	0	12
Q9BRX2	PELO_HUMAN	PELO	P42858	HD_HUMAN	HTT	1	3	1	0	12
Q9C0F3	ZN436_HUMAN	ZNF436	P42858	HD_HUMAN	HTT	1	3	1	0	15
Q9NXC2	GFOD1_HUMAN	GFOD1	P42858	HD_HUMAN	HTT	1	3	1	0	9
Q9UGJ1	GCP4_HUMAN	TUBGCP4	P42858	HD_HUMAN	HTT	1	3	1	0	6
Q9UJW8	ZN180_HUMAN	ZNF180	P42858	HD_HUMAN	HTT	1	3	1	0	9
Q13573	SNW1_HUMAN	SNW1	P42858	HD_HUMAN	HTT	1	3	1	0	12
Q15776	ZKSC8_HUMAN	ZKSCAN8	P42858	HD_HUMAN	HTT	1	3	1	0	9
Q7Z417	NUFP2_HUMAN	NUFIP2	P42858	HD_HUMAN	HTT	1	3	1	0	6
Q8IUC2	KRA81_HUMAN	KRTAP8-1	P42858	HD_HUMAN	HTT	1	3	1	0	6
Q8N488	RYBP_HUMAN	RYBP	P42858	HD_HUMAN	HTT	1	3	1	0	9
Q99608	NECD_HUMAN	NDN	P42858	HD_HUMAN	HTT	1	3	1	0	6
P62826	RAN_HUMAN	RAN	P42858	HD_HUMAN	HTT	1	3	1	0	6
Q3KNS6	ZN829_HUMAN	ZNF829	P42858	HD_HUMAN	HTT	1	3	1	0	6
Q53R41	FAKD1_HUMAN	FASTKD1	P42858	HD_HUMAN	HTT	1	3	1	0	9
Q6X4W1	NSMF_HUMAN	NSMF	P42858	HD_HUMAN	HTT	1	3	1	0	6
Q7L622	G2E3_HUMAN	G2E3	P42858	HD_HUMAN	HTT	1	3	1	0	6
Q86TJ2	TAD2B_HUMAN	TADA2B	P42858	HD_HUMAN	HTT	1	3	1	0	3
Q8N5S9	KKCC1_HUMAN	CAMKK1	P42858	HD_HUMAN	HTT	1	3	1	0	9
Q8N5V2	NGEF_HUMAN	NGEF	P42858	HD_HUMAN	HTT	1	3	1	0	3
Q8N865	CG031_HUMAN	C7orf31	P42858	HD_HUMAN	HTT	1	3	1	0	3
Q8TC84	FANK1_HUMAN	FANK1	P42858	HD_HUMAN	HTT	1	3	1	0	3
Q9P286	PAK5_HUMAN	PAK5	P42858	HD_HUMAN	HTT	1	3	1	0	3
Q9Y575	ASB3_HUMAN	ASB3	P42858	HD_HUMAN	HTT	1	3	1	0	6
Q08379	GOGA2_HUMAN	GOLGA2	P42858	HD_HUMAN	HTT	1	3	1	0	3
Q9NR11	ZN302_HUMAN	ZNF302	P42858	HD_HUMAN	HTT	1	3	1	0	3
Q53FD0	ZC21C_HUMAN	ZC2HC1C	P42858	HD_HUMAN	HTT	1	3	1	0	3
Q86V28	Q86V28_HUMAN	Q86V28	P42858	HD_HUMAN	HTT	1	3	1	0	6
Q8TDR4	TCP1L_HUMAN	TCP10L	P42858	HD_HUMAN	HTT	1	3	1	0	3
Q96T49	PP16B_HUMAN	PPP1R16B	P42858	HD_HUMAN	HTT	1	3	1	0	3
Q99504	EYA3_HUMAN	EYA3	P42858	HD_HUMAN	HTT	1	3	1	0	6
P56945	BCAR1_HUMAN	BCAR1	P42858	HD_HUMAN	HTT	1	1	1	0	1
