UniprotID_A	UniProtName_A	GeneName_A	UniprotID_B	UniProtName_B	GeneName_B	Exp. Evidences	Methods	Publications	3DStructures	CurationEvents
Q99759	M3K3_HUMAN	MAP3K3	P28482	MK01_HUMAN	MAPK1	1	1	1	0	1
Q02750	MP2K1_HUMAN	MAP2K1	P28482	MK01_HUMAN	MAPK1	16	8	15	0	20
P27361	MK03_HUMAN	MAPK3	P28482	MK01_HUMAN	MAPK1	8	4	7	0	11
Q8IW41	MAPK5_HUMAN	MAPKAPK5	P28482	MK01_HUMAN	MAPK1	2	3	2	0	3
P28482	MK01_HUMAN	MAPK1	P28482	MK01_HUMAN	MAPK1	4	4	5	1	6
P04156	PRIO_HUMAN	PRNP	P28482	MK01_HUMAN	MAPK1	1	1	1	0	2
Q13501	SQSTM_HUMAN	SQSTM1	P28482	MK01_HUMAN	MAPK1	1	1	1	0	1
Q9UK32	KS6A6_HUMAN	RPS6KA6	P28482	MK01_HUMAN	MAPK1	2	2	2	0	2
Q5S007	LRRK2_HUMAN	LRRK2	P28482	MK01_HUMAN	MAPK1	1	1	1	0	1
P45983	MK08_HUMAN	MAPK8	P28482	MK01_HUMAN	MAPK1	0	1	1	0	1
Q00535	CDK5_HUMAN	CDK5	P28482	MK01_HUMAN	MAPK1	0	1	1	0	1
P31749	AKT1_HUMAN	AKT1	P28482	MK01_HUMAN	MAPK1	0	1	1	0	1
P02686	MBP_HUMAN	MBP	P28702	RXRB_HUMAN	RXRB	1	1	1	0	1
P28702	RXRB_HUMAN	RXRB	P28702	RXRB_HUMAN	RXRB	0	1	1	0	1
Q99683	M3K5_HUMAN	MAP3K5	P31749	AKT1_HUMAN	AKT1	4	5	1	0	5
P04049	RAF1_HUMAN	RAF1	P31749	AKT1_HUMAN	AKT1	6	6	5	0	8
Q16512	PKN1_HUMAN	PKN1	P31749	AKT1_HUMAN	AKT1	1	1	1	0	2
O14965	AURKA_HUMAN	AURKA	P31749	AKT1_HUMAN	AKT1	2	3	2	0	3
P60201	MYPR_HUMAN	PLP1	P31749	AKT1_HUMAN	AKT1	1	2	1	0	2
P05771	KPCB_HUMAN	PRKCB	P31749	AKT1_HUMAN	AKT1	3	4	3	0	4
P31749	AKT1_HUMAN	AKT1	P31749	AKT1_HUMAN	AKT1	5	5	5	0	7
P54253	ATX1_HUMAN	ATXN1	P31749	AKT1_HUMAN	AKT1	1	4	2	0	7
P17612	KAPCA_HUMAN	PRKACA	P31749	AKT1_HUMAN	AKT1	1	3	1	0	3
Q92574	TSC1_HUMAN	TSC1	P31749	AKT1_HUMAN	AKT1	2	3	3	0	3
Q13418	ILK_HUMAN	ILK	P31749	AKT1_HUMAN	AKT1	4	3	4	0	5
P0DP23	CALM1_HUMAN	CALM1	P31749	AKT1_HUMAN	AKT1	2	2	1	0	2
P78527	PRKDC_HUMAN	PRKDC	P31749	AKT1_HUMAN	AKT1	4	4	2	0	7
Q13188	STK3_HUMAN	STK3	P31749	AKT1_HUMAN	AKT1	4	2	2	0	5
Q9Y4K3	TRAF6_HUMAN	TRAF6	P31749	AKT1_HUMAN	AKT1	2	2	2	0	3
P45983	MK08_HUMAN	MAPK8	P31749	AKT1_HUMAN	AKT1	1	2	2	0	2
O94875	SRBS2_HUMAN	SORBS2	P31749	AKT1_HUMAN	AKT1	0	1	1	0	1
P32246	CCR1_HUMAN	CCR1	P32246	CCR1_HUMAN	CCR1	0	1	1	0	1
P32485	HOG1_YEAST	HOG1	P32485	HOG1_YEAST	HOG1	4	2	4	0	4
P01112	RASH_HUMAN	HRAS	P41743	KPCI_HUMAN	PRKCI	1	2	2	0	2
P41743	KPCI_HUMAN	PRKCI	P41743	KPCI_HUMAN	PRKCI	1	1	1	0	1
Q02750	MP2K1_HUMAN	MAP2K1	P41743	KPCI_HUMAN	PRKCI	0	1	1	0	1
P78527	PRKDC_HUMAN	PRKDC	P45983	MK08_HUMAN	MAPK8	1	2	1	0	2
P45983	MK08_HUMAN	MAPK8	P45983	MK08_HUMAN	MAPK8	3	2	3	0	3
Q16539	MK14_HUMAN	MAPK14	P45983	MK08_HUMAN	MAPK8	1	2	2	0	2
Q9Y4K3	TRAF6_HUMAN	TRAF6	P45983	MK08_HUMAN	MAPK8	0	1	1	0	1
P78527	PRKDC_HUMAN	PRKDC	P49336	CDK8_HUMAN	CDK8	1	1	1	0	1
P49336	CDK8_HUMAN	CDK8	P49336	CDK8_HUMAN	CDK8	6	3	5	0	6
O14744	ANM5_HUMAN	PRMT5	P49759	CLK1_HUMAN	CLK1	1	1	1	0	2
P49759	CLK1_HUMAN	CLK1	P49759	CLK1_HUMAN	CLK1	1	2	2	0	2
P06493	CDK1_HUMAN	CDK1	P50613	CDK7_HUMAN	CDK7	2	3	3	0	4
Q96SB4	SRPK1_HUMAN	SRPK1	P50613	CDK7_HUMAN	CDK7	2	2	1	0	2
P41743	KPCI_HUMAN	PRKCI	P50613	CDK7_HUMAN	CDK7	1	1	1	0	1
P50613	CDK7_HUMAN	CDK7	P50613	CDK7_HUMAN	CDK7	8	4	7	0	8
P49336	CDK8_HUMAN	CDK8	P50750	CDK9_HUMAN	CDK9	2	2	2	0	7
P50750	CDK9_HUMAN	CDK9	P50750	CDK9_HUMAN	CDK9	13	3	12	2	13
P50613	CDK7_HUMAN	CDK7	P50750	CDK9_HUMAN	CDK9	3	2	3	0	3
P51617	IRAK1_HUMAN	IRAK1	P51617	IRAK1_HUMAN	IRAK1	8	5	8	0	9
P31749	AKT1_HUMAN	AKT1	P51617	IRAK1_HUMAN	IRAK1	1	2	1	0	2
Q13501	SQSTM_HUMAN	SQSTM1	P51617	IRAK1_HUMAN	IRAK1	1	2	2	0	2
Q16539	MK14_HUMAN	MAPK14	P51617	IRAK1_HUMAN	IRAK1	1	2	2	0	2
Q99759	M3K3_HUMAN	MAP3K3	P51617	IRAK1_HUMAN	IRAK1	1	1	1	0	1
P41743	KPCI_HUMAN	PRKCI	P51617	IRAK1_HUMAN	IRAK1	0	1	1	0	1
P53104	ATG1_YEAST	ATG1	P53104	ATG1_YEAST	ATG1	7	4	7	0	7
P63104	1433Z_HUMAN	YWHAZ	P53667	LIMK1_HUMAN	LIMK1	3	3	2	0	4
P17612	KAPCA_HUMAN	PRKACA	P53667	LIMK1_HUMAN	LIMK1	1	1	1	0	1
P53667	LIMK1_HUMAN	LIMK1	P53667	LIMK1_HUMAN	LIMK1	2	3	2	0	4
P53667	LIMK1_HUMAN	LIMK1	P53671	LIMK2_HUMAN	LIMK2	3	3	3	0	4
P53671	LIMK2_HUMAN	LIMK2	P53671	LIMK2_HUMAN	LIMK2	1	1	1	0	1
P28482	MK01_HUMAN	MAPK1	P53778	MK12_HUMAN	MAPK12	2	2	1	0	2
Q8TD08	MK15_HUMAN	MAPK15	P53778	MK12_HUMAN	MAPK12	2	2	1	0	2
Q15198	PGFRL_HUMAN	PDGFRL	P53778	MK12_HUMAN	MAPK12	1	2	1	0	2
P53778	MK12_HUMAN	MAPK12	P53778	MK12_HUMAN	MAPK12	0	1	1	0	1
Q8IW41	MAPK5_HUMAN	MAPKAPK5	P53778	MK12_HUMAN	MAPK12	0	1	1	0	1
P54253	ATX1_HUMAN	ATXN1	P54253	ATX1_HUMAN	ATXN1	7	4	7	0	11
P02686	MBP_HUMAN	MBP	P54253	ATX1_HUMAN	ATXN1	1	1	1	0	3
Q92574	TSC1_HUMAN	TSC1	P54253	ATX1_HUMAN	ATXN1	2	2	2	0	4
P17612	KAPCA_HUMAN	PRKACA	P54253	ATX1_HUMAN	ATXN1	1	3	1	0	3
Q9BUB5	MKNK1_HUMAN	MKNK1	P54253	ATX1_HUMAN	ATXN1	1	3	1	0	6
P54259	ATN1_HUMAN	ATN1	P54259	ATN1_HUMAN	ATN1	1	2	2	0	4
P02686	MBP_HUMAN	MBP	P54259	ATN1_HUMAN	ATN1	1	1	1	0	3
Q92574	TSC1_HUMAN	TSC1	P54259	ATN1_HUMAN	ATN1	1	1	1	0	1
P04156	PRIO_HUMAN	PRNP	P60201	MYPR_HUMAN	PLP1	1	1	1	0	3
P02686	MBP_HUMAN	MBP	P60201	MYPR_HUMAN	PLP1	2	3	2	0	3
Q15075	EEA1_HUMAN	EEA1	P60201	MYPR_HUMAN	PLP1	1	1	1	0	1
P11279	LAMP1_HUMAN	LAMP1	P60201	MYPR_HUMAN	PLP1	1	1	1	0	1
P07339	CATD_HUMAN	CTSD	P60201	MYPR_HUMAN	PLP1	1	1	1	0	1
O15264	MK13_HUMAN	MAPK13	P62826	RAN_HUMAN	RAN	1	1	1	0	1
Q13418	ILK_HUMAN	ILK	P62826	RAN_HUMAN	RAN	2	2	1	0	2
P07550	ADRB2_HUMAN	ADRB2	P62826	RAN_HUMAN	RAN	2	2	2	0	2
P50750	CDK9_HUMAN	CDK9	P62826	RAN_HUMAN	RAN	1	1	1	0	1
P62826	RAN_HUMAN	RAN	P62826	RAN_HUMAN	RAN	1	2	2	5	2
P54253	ATX1_HUMAN	ATXN1	P63104	1433Z_HUMAN	YWHAZ	8	11	4	0	14
P41743	KPCI_HUMAN	PRKCI	P63104	1433Z_HUMAN	YWHAZ	3	4	2	0	4
O94875	SRBS2_HUMAN	SORBS2	P63104	1433Z_HUMAN	YWHAZ	2	2	2	0	2
P78527	PRKDC_HUMAN	PRKDC	P63104	1433Z_HUMAN	YWHAZ	2	2	2	0	2
Q99683	M3K5_HUMAN	MAP3K5	P63104	1433Z_HUMAN	YWHAZ	7	6	6	0	9
O14744	ANM5_HUMAN	PRMT5	P63104	1433Z_HUMAN	YWHAZ	4	4	2	0	5
P00519	ABL1_HUMAN	ABL1	P63104	1433Z_HUMAN	YWHAZ	6	4	3	0	9
P05067	A4_HUMAN	APP	P63104	1433Z_HUMAN	YWHAZ	2	3	2	0	4
P63104	1433Z_HUMAN	YWHAZ	P63104	1433Z_HUMAN	YWHAZ	11	7	10	1	13
P17612	KAPCA_HUMAN	PRKACA	P63104	1433Z_HUMAN	YWHAZ	3	3	1	0	3
Q02750	MP2K1_HUMAN	MAP2K1	P63104	1433Z_HUMAN	YWHAZ	4	2	3	0	5
O15264	MK13_HUMAN	MAPK13	P63104	1433Z_HUMAN	YWHAZ	1	1	1	0	1
O75582	KS6A5_HUMAN	RPS6KA5	P63104	1433Z_HUMAN	YWHAZ	2	2	1	0	2
Q13153	PAK1_HUMAN	PAK1	P63104	1433Z_HUMAN	YWHAZ	1	2	1	0	2
Q92574	TSC1_HUMAN	TSC1	P63104	1433Z_HUMAN	YWHAZ	1	2	1	0	2
P31749	AKT1_HUMAN	AKT1	P63104	1433Z_HUMAN	YWHAZ	4	4	2	0	5
Q13501	SQSTM_HUMAN	SQSTM1	P63104	1433Z_HUMAN	YWHAZ	1	1	1	0	1
P45983	MK08_HUMAN	MAPK8	P63104	1433Z_HUMAN	YWHAZ	1	2	1	0	2
Q86UE8	TLK2_HUMAN	TLK2	P63104	1433Z_HUMAN	YWHAZ	0	1	1	0	1
Q05655	KPCD_HUMAN	PRKCD	P78527	PRKDC_HUMAN	PRKDC	1	2	2	0	3
Q5S007	LRRK2_HUMAN	LRRK2	P78527	PRKDC_HUMAN	PRKDC	3	2	2	0	3
Q13418	ILK_HUMAN	ILK	P78527	PRKDC_HUMAN	PRKDC	4	3	2	0	4
P05067	A4_HUMAN	APP	P78527	PRKDC_HUMAN	PRKDC	1	1	1	0	2
P00519	ABL1_HUMAN	ABL1	P78527	PRKDC_HUMAN	PRKDC	1	2	1	0	2
P78527	PRKDC_HUMAN	PRKDC	P78527	PRKDC_HUMAN	PRKDC	3	2	4	0	4
P07550	ADRB2_HUMAN	ADRB2	P78527	PRKDC_HUMAN	PRKDC	1	1	1	0	1
P49759	CLK1_HUMAN	CLK1	P78527	PRKDC_HUMAN	PRKDC	1	1	1	0	1
P50750	CDK9_HUMAN	CDK9	P78527	PRKDC_HUMAN	PRKDC	2	1	2	0	2
Q5S007	LRRK2_HUMAN	LRRK2	Q00535	CDK5_HUMAN	CDK5	1	1	1	0	2
Q00535	CDK5_HUMAN	CDK5	Q00535	CDK5_HUMAN	CDK5	1	2	2	2	2
P00519	ABL1_HUMAN	ABL1	Q00535	CDK5_HUMAN	CDK5	0	1	1	0	1
O14965	AURKA_HUMAN	AURKA	Q02750	MP2K1_HUMAN	MAP2K1	1	2	1	0	2
Q15198	PGFRL_HUMAN	PDGFRL	Q02750	MP2K1_HUMAN	MAP2K1	1	2	1	0	2
Q9H8W4	PKHF2_HUMAN	PLEKHF2	Q02750	MP2K1_HUMAN	MAP2K1	1	1	1	0	1
P01112	RASH_HUMAN	HRAS	Q02750	MP2K1_HUMAN	MAP2K1	1	2	1	0	2
Q02750	MP2K1_HUMAN	MAP2K1	Q02750	MP2K1_HUMAN	MAP2K1	3	3	4	0	4
P45983	MK08_HUMAN	MAPK8	Q02750	MP2K1_HUMAN	MAP2K1	0	1	1	0	1
Q13153	PAK1_HUMAN	PAK1	Q02750	MP2K1_HUMAN	MAP2K1	0	1	1	0	1
Q00535	CDK5_HUMAN	CDK5	Q02750	MP2K1_HUMAN	MAP2K1	0	1	1	0	1
P41743	KPCI_HUMAN	PRKCI	Q05513	KPCZ_HUMAN	PRKCZ	8	4	6	0	10
P31749	AKT1_HUMAN	AKT1	Q05513	KPCZ_HUMAN	PRKCZ	6	5	3	0	8
Q13153	PAK1_HUMAN	PAK1	Q05513	KPCZ_HUMAN	PRKCZ	1	1	1	0	7
P63104	1433Z_HUMAN	YWHAZ	Q05513	KPCZ_HUMAN	PRKCZ	3	3	3	0	3
P51617	IRAK1_HUMAN	IRAK1	Q05513	KPCZ_HUMAN	PRKCZ	1	2	1	0	2
Q9Y4K3	TRAF6_HUMAN	TRAF6	Q05513	KPCZ_HUMAN	PRKCZ	1	2	1	0	2
P04049	RAF1_HUMAN	RAF1	Q05513	KPCZ_HUMAN	PRKCZ	2	3	1	0	4
Q05513	KPCZ_HUMAN	PRKCZ	Q05513	KPCZ_HUMAN	PRKCZ	6	3	7	0	7
Q5S007	LRRK2_HUMAN	LRRK2	Q05513	KPCZ_HUMAN	PRKCZ	1	1	1	0	1
P00519	ABL1_HUMAN	ABL1	Q05513	KPCZ_HUMAN	PRKCZ	1	1	1	0	1
P27361	MK03_HUMAN	MAPK3	Q05513	KPCZ_HUMAN	PRKCZ	0	1	1	0	1
P28482	MK01_HUMAN	MAPK1	Q05513	KPCZ_HUMAN	PRKCZ	0	1	1	0	1
Q02750	MP2K1_HUMAN	MAP2K1	Q05513	KPCZ_HUMAN	PRKCZ	0	1	1	0	1
P00519	ABL1_HUMAN	ABL1	Q05655	KPCD_HUMAN	PRKCD	1	1	1	0	1
Q05655	KPCD_HUMAN	PRKCD	Q05655	KPCD_HUMAN	PRKCD	4	3	5	0	5
P63104	1433Z_HUMAN	YWHAZ	Q05655	KPCD_HUMAN	PRKCD	1	2	2	0	2
P51617	IRAK1_HUMAN	IRAK1	Q05655	KPCD_HUMAN	PRKCD	1	1	1	0	1
Q13501	SQSTM_HUMAN	SQSTM1	Q05655	KPCD_HUMAN	PRKCD	3	2	2	0	3
Q05513	KPCZ_HUMAN	PRKCZ	Q05655	KPCD_HUMAN	PRKCD	0	1	1	0	1
Q13362	2A5G_HUMAN	PPP2R5C	Q05655	KPCD_HUMAN	PRKCD	0	1	1	0	1
P27361	MK03_HUMAN	MAPK3	Q05655	KPCD_HUMAN	PRKCD	0	1	1	0	1
P28482	MK01_HUMAN	MAPK1	Q05655	KPCD_HUMAN	PRKCD	0	1	1	0	1
Q13153	PAK1_HUMAN	PAK1	Q05655	KPCD_HUMAN	PRKCD	0	1	1	0	1
P04049	RAF1_HUMAN	RAF1	Q05655	KPCD_HUMAN	PRKCD	0	1	1	0	1
P31749	AKT1_HUMAN	AKT1	Q13043	STK4_HUMAN	STK4	5	5	1	0	18
Q13043	STK4_HUMAN	STK4	Q13043	STK4_HUMAN	STK4	10	8	8	0	12
Q13501	SQSTM_HUMAN	SQSTM1	Q13043	STK4_HUMAN	STK4	1	1	1	0	1
P00519	ABL1_HUMAN	ABL1	Q13043	STK4_HUMAN	STK4	2	2	1	0	2
Q9Y4K3	TRAF6_HUMAN	TRAF6	Q13043	STK4_HUMAN	STK4	1	1	1	0	1
P53667	LIMK1_HUMAN	LIMK1	Q13153	PAK1_HUMAN	PAK1	5	6	1	0	8
Q13153	PAK1_HUMAN	PAK1	Q13153	PAK1_HUMAN	PAK1	8	6	7	0	9
P31749	AKT1_HUMAN	AKT1	Q13153	PAK1_HUMAN	PAK1	3	3	5	0	5
Q15759	MK11_HUMAN	MAPK11	Q13153	PAK1_HUMAN	PAK1	1	3	1	0	3
Q00535	CDK5_HUMAN	CDK5	Q13153	PAK1_HUMAN	PAK1	2	3	1	0	3
P16333	NCK1_HUMAN	NCK1	Q13153	PAK1_HUMAN	PAK1	8	3	8	0	9
Q16539	MK14_HUMAN	MAPK14	Q13153	PAK1_HUMAN	PAK1	1	1	1	0	1
P28482	MK01_HUMAN	MAPK1	Q13153	PAK1_HUMAN	PAK1	0	1	1	0	1
P02686	MBP_HUMAN	MBP	Q13153	PAK1_HUMAN	PAK1	0	1	1	0	1
O94875	SRBS2_HUMAN	SORBS2	Q13153	PAK1_HUMAN	PAK1	0	1	1	0	1
Q13043	STK4_HUMAN	STK4	Q13188	STK3_HUMAN	STK3	15	8	9	0	30
Q13188	STK3_HUMAN	STK3	Q13188	STK3_HUMAN	STK3	7	6	7	1	15
Q13501	SQSTM_HUMAN	SQSTM1	Q13188	STK3_HUMAN	STK3	1	1	1	0	1
Q5S007	LRRK2_HUMAN	LRRK2	Q13188	STK3_HUMAN	STK3	1	1	1	0	1
P06493	CDK1_HUMAN	CDK1	Q13188	STK3_HUMAN	STK3	1	1	1	0	1
Q13233	M3K1_HUMAN	MAP3K1	Q13233	M3K1_HUMAN	MAP3K1	5	4	3	0	5
P0DP24	CALM2_HUMAN	CALM2	Q13233	M3K1_HUMAN	MAP3K1	1	1	1	0	1
Q02750	MP2K1_HUMAN	MAP2K1	Q13233	M3K1_HUMAN	MAP3K1	3	2	3	0	4
P45983	MK08_HUMAN	MAPK8	Q13233	M3K1_HUMAN	MAP3K1	9	5	6	0	10
P27361	MK03_HUMAN	MAPK3	Q13233	M3K1_HUMAN	MAP3K1	3	3	2	0	3
P04049	RAF1_HUMAN	RAF1	Q13233	M3K1_HUMAN	MAP3K1	2	3	1	0	4
P28482	MK01_HUMAN	MAPK1	Q13233	M3K1_HUMAN	MAP3K1	4	3	4	0	6
Q13153	PAK1_HUMAN	PAK1	Q13233	M3K1_HUMAN	MAP3K1	1	1	1	0	1
P28482	MK01_HUMAN	MAPK1	Q13362	2A5G_HUMAN	PPP2R5C	2	2	1	0	2
Q13043	STK4_HUMAN	STK4	Q13418	ILK_HUMAN	ILK	1	1	1	0	1
P27361	MK03_HUMAN	MAPK3	Q13418	ILK_HUMAN	ILK	1	1	1	0	1
P28482	MK01_HUMAN	MAPK1	Q13418	ILK_HUMAN	ILK	1	1	1	0	1
Q13418	ILK_HUMAN	ILK	Q13418	ILK_HUMAN	ILK	1	1	1	0	1
P41743	KPCI_HUMAN	PRKCI	Q13501	SQSTM_HUMAN	SQSTM1	21	10	12	0	27
P27361	MK03_HUMAN	MAPK3	Q13501	SQSTM_HUMAN	SQSTM1	1	1	1	0	1
Q13501	SQSTM_HUMAN	SQSTM1	Q13501	SQSTM_HUMAN	SQSTM1	34	11	29	0	38
Q05513	KPCZ_HUMAN	PRKCZ	Q13501	SQSTM_HUMAN	SQSTM1	16	6	15	0	20
P54253	ATX1_HUMAN	ATXN1	Q13501	SQSTM_HUMAN	SQSTM1	3	5	2	0	5
P04049	RAF1_HUMAN	RAF1	Q13501	SQSTM_HUMAN	SQSTM1	1	1	1	0	1
P0DP23	CALM1_HUMAN	CALM1	Q13501	SQSTM_HUMAN	SQSTM1	1	1	1	0	1
P50750	CDK9_HUMAN	CDK9	Q13501	SQSTM_HUMAN	SQSTM1	2	2	2	0	2
Q16539	MK14_HUMAN	MAPK14	Q13501	SQSTM_HUMAN	SQSTM1	3	2	2	0	4
P06493	CDK1_HUMAN	CDK1	Q13501	SQSTM_HUMAN	SQSTM1	4	3	2	0	4
Q9UHD2	TBK1_HUMAN	TBK1	Q13501	SQSTM_HUMAN	SQSTM1	2	1	2	0	2
O15264	MK13_HUMAN	MAPK13	Q13501	SQSTM_HUMAN	SQSTM1	1	1	1	0	1
O95786	DDX58_HUMAN	DDX58	Q13501	SQSTM_HUMAN	SQSTM1	2	1	2	0	3
Q14164	IKKE_HUMAN	IKBKE	Q14164	IKKE_HUMAN	IKBKE	2	2	2	0	2
P0DP24	CALM2_HUMAN	CALM2	Q14164	IKKE_HUMAN	IKBKE	2	2	2	0	2
Q13153	PAK1_HUMAN	PAK1	Q14164	IKKE_HUMAN	IKBKE	1	1	1	0	1
O75716	STK16_HUMAN	STK16	Q14164	IKKE_HUMAN	IKBKE	1	1	1	0	1
O95786	DDX58_HUMAN	DDX58	Q14164	IKKE_HUMAN	IKBKE	1	1	1	0	1
Q9Y4K3	TRAF6_HUMAN	TRAF6	Q14164	IKKE_HUMAN	IKBKE	1	1	1	0	1
O75716	STK16_HUMAN	STK16	Q14680	MELK_HUMAN	MELK	1	1	1	0	1
Q14680	MELK_HUMAN	MELK	Q14680	MELK_HUMAN	MELK	1	1	1	0	1
Q15075	EEA1_HUMAN	EEA1	Q15075	EEA1_HUMAN	EEA1	6	6	4	0	7
Q16539	MK14_HUMAN	MAPK14	Q15075	EEA1_HUMAN	EEA1	0	1	1	0	1
Q16512	PKN1_HUMAN	PKN1	Q15759	MK11_HUMAN	MAPK11	1	1	1	0	1
O75582	KS6A5_HUMAN	RPS6KA5	Q15759	MK11_HUMAN	MAPK11	0	1	1	0	1
Q16539	MK14_HUMAN	MAPK14	Q16512	PKN1_HUMAN	PKN1	1	1	1	0	1
P53778	MK12_HUMAN	MAPK12	Q16512	PKN1_HUMAN	PKN1	3	4	1	0	5
P05771	KPCB_HUMAN	PRKCB	Q16512	PKN1_HUMAN	PKN1	1	1	1	0	2
Q16512	PKN1_HUMAN	PKN1	Q16512	PKN1_HUMAN	PKN1	1	2	2	0	2
P53667	LIMK1_HUMAN	LIMK1	Q16539	MK14_HUMAN	MAPK14	2	2	1	0	2
P28482	MK01_HUMAN	MAPK1	Q16539	MK14_HUMAN	MAPK14	7	6	6	0	10
Q9BUB5	MKNK1_HUMAN	MKNK1	Q16539	MK14_HUMAN	MAPK14	10	7	8	0	13
P31749	AKT1_HUMAN	AKT1	Q16539	MK14_HUMAN	MAPK14	6	6	5	0	9
Q96SB4	SRPK1_HUMAN	SRPK1	Q16539	MK14_HUMAN	MAPK14	2	2	1	0	2
Q15759	MK11_HUMAN	MAPK11	Q16539	MK14_HUMAN	MAPK14	3	3	2	0	4
Q16539	MK14_HUMAN	MAPK14	Q16539	MK14_HUMAN	MAPK14	5	2	5	1	5
P07550	ADRB2_HUMAN	ADRB2	Q16539	MK14_HUMAN	MAPK14	1	1	1	0	1
P0DP23	CALM1_HUMAN	CALM1	Q16539	MK14_HUMAN	MAPK14	1	1	1	0	1
Q02750	MP2K1_HUMAN	MAP2K1	Q16539	MK14_HUMAN	MAPK14	0	1	1	0	1
Q9Y4K3	TRAF6_HUMAN	TRAF6	Q16539	MK14_HUMAN	MAPK14	0	1	2	0	2
P31749	AKT1_HUMAN	AKT1	Q5S007	LRRK2_HUMAN	LRRK2	3	3	1	0	8
Q13153	PAK1_HUMAN	PAK1	Q5S007	LRRK2_HUMAN	LRRK2	1	1	1	0	1
Q5S007	LRRK2_HUMAN	LRRK2	Q5S007	LRRK2_HUMAN	LRRK2	55	8	36	0	84
P63104	1433Z_HUMAN	YWHAZ	Q5S007	LRRK2_HUMAN	LRRK2	11	6	7	0	15
P17612	KAPCA_HUMAN	PRKACA	Q5S007	LRRK2_HUMAN	LRRK2	2	2	2	0	6
P00519	ABL1_HUMAN	ABL1	Q5S007	LRRK2_HUMAN	LRRK2	1	1	1	0	1
Q13501	SQSTM_HUMAN	SQSTM1	Q5S007	LRRK2_HUMAN	LRRK2	10	9	2	0	24
P02686	MBP_HUMAN	MBP	Q64702	PLK4_MOUSE	Plk4	1	1	1	0	2
Q64702	PLK4_MOUSE	Plk4	Q64702	PLK4_MOUSE	Plk4	3	3	1	0	4
P02686	MBP_HUMAN	MBP	Q7Z2E3	APTX_HUMAN	APTX	1	1	1	0	3
Q86UE8	TLK2_HUMAN	TLK2	Q86UE8	TLK2_HUMAN	TLK2	1	2	2	0	2
O14965	AURKA_HUMAN	AURKA	Q86UE8	TLK2_HUMAN	TLK2	2	2	1	0	2
P02686	MBP_HUMAN	MBP	Q8I629	Q8I629_PLAF7	PF3D7_1201600	1	1	1	0	2
Q16539	MK14_HUMAN	MAPK14	Q8IW41	MAPK5_HUMAN	MAPKAPK5	1	3	2	0	3
Q8IW41	MAPK5_HUMAN	MAPKAPK5	Q8IW41	MAPK5_HUMAN	MAPKAPK5	1	1	1	0	1
Q15759	MK11_HUMAN	MAPK11	Q8IW41	MAPK5_HUMAN	MAPKAPK5	0	1	1	0	1
Q13501	SQSTM_HUMAN	SQSTM1	Q8IYU8	MICU2_HUMAN	MICU2	1	1	1	0	1
P01903	DRA_HUMAN	HLA-DRA	Q8IYU8	MICU2_HUMAN	MICU2	1	1	1	0	1
Q8TD08	MK15_HUMAN	MAPK15	Q8TD08	MK15_HUMAN	MAPK15	0	1	1	0	1
Q8TD19	NEK9_HUMAN	NEK9	Q8TD19	NEK9_HUMAN	NEK9	1	2	3	0	3
P62826	RAN_HUMAN	RAN	Q8TD19	NEK9_HUMAN	NEK9	2	3	1	0	3
Q16539	MK14_HUMAN	MAPK14	Q92574	TSC1_HUMAN	TSC1	4	5	2	0	5
Q92574	TSC1_HUMAN	TSC1	Q92574	TSC1_HUMAN	TSC1	4	3	4	0	4
P06493	CDK1_HUMAN	CDK1	Q92574	TSC1_HUMAN	TSC1	1	2	2	0	2
O14965	AURKA_HUMAN	AURKA	Q92574	TSC1_HUMAN	TSC1	1	1	1	0	1
Q96KB5	TOPK_HUMAN	PBK	Q96KB5	TOPK_HUMAN	PBK	1	1	1	0	1
P02686	MBP_HUMAN	MBP	Q96KB5	TOPK_HUMAN	PBK	1	1	1	0	1
P11279	LAMP1_HUMAN	LAMP1	Q96QT4	TRPM7_HUMAN	TRPM7	1	1	1	0	1
Q96QT4	TRPM7_HUMAN	TRPM7	Q96QT4	TRPM7_HUMAN	TRPM7	1	2	1	0	2
P01112	RASH_HUMAN	HRAS	Q96QT4	TRPM7_HUMAN	TRPM7	1	1	1	0	1
Q5S007	LRRK2_HUMAN	LRRK2	Q96SB4	SRPK1_HUMAN	SRPK1	2	2	1	0	2
P49759	CLK1_HUMAN	CLK1	Q96SB4	SRPK1_HUMAN	SRPK1	2	2	1	0	2
P53667	LIMK1_HUMAN	LIMK1	Q96SB4	SRPK1_HUMAN	SRPK1	2	2	1	0	2
P53778	MK12_HUMAN	MAPK12	Q96SB4	SRPK1_HUMAN	SRPK1	2	2	1	0	2
Q8IW41	MAPK5_HUMAN	MAPKAPK5	Q96SB4	SRPK1_HUMAN	SRPK1	2	2	1	0	2
Q9P289	STK26_HUMAN	STK26	Q96SB4	SRPK1_HUMAN	SRPK1	2	2	1	0	2
Q02750	MP2K1_HUMAN	MAP2K1	Q96SB4	SRPK1_HUMAN	SRPK1	1	1	1	0	1
Q96SB4	SRPK1_HUMAN	SRPK1	Q96SB4	SRPK1_HUMAN	SRPK1	0	1	1	0	1
P05067	A4_HUMAN	APP	Q99683	M3K5_HUMAN	MAP3K5	4	4	3	0	5
Q99683	M3K5_HUMAN	MAP3K5	Q99683	M3K5_HUMAN	MAP3K5	13	6	12	0	14
